DOY2,HR2,FC,H,LE,TAU,USTAR,TA,PA,RH,VPD,WS,U_SIGMA,V_SIGMA,W_SIGMA
3,20.75,2.692416,-38.5522375,-93.734686,-0.906658875,0.12830915,-2.30824999999997,97.22712,32.8169825,0.6476445,1.1435,0.308457319403913,0.279711237794059,0.181272838949915
3,21.25,-1.5149215,-51.06584,0.6940545,-0.6107736,0.144241,-2.61962499999999,97.58937,34.0595525,0.525752575,1.24441,0.335395660346585,0.295365359770685,0.17518874521597
3,21.75,2.023514,-59.61331,0.25267705,-0.5703794,0.1592926,-2.86979999999999,97.60738,32.70337,0.646754725,1.0017451,0.390994873949051,0.270370363019747,0.17232711700762
3,22.25,4.196671,-50.33365,2.2109065,-0.716863,0.14459825,-3.18589999999997,97.61426,34.29602,0.2094496,1.20782095,0.379360789291677,0.365819942835614,0.245697278595005
3,22.75,0.76991975,-49.58092,2.77233,-0.559318,0.1680564,-3.58104999999995,97.378935,34.62165,0.12245575,1.09553245,0.472674231727244,0.36411296683859,0.24065919868302
3,23.25,2.74467,-41.46385,1.400884225,-0.6353252,0.205046,-4.210175,97.3017975,35.01922,0.119827,0.964248,0.470417603418546,0.416311280782957,0.192605770718635
3,23.75,1.074327125,-45.262005,-4.690618,-0.584682925,0.1385637,-4.73322499999997,97.216805,37.78698,0.31931,1.0096195,0.437561917887351,0.296625377289002,0.191435375713478
4,0.25,1.9275825,-67.0566625,2.753838,-0.6772414,0.12833685,1.78315000000005,97.20932,50.1487025,0,0.9512133,0.393898231899065,0.308126101097318,0.21123067032925
4,0.75,2.560605,-58.0456625,1.85682,-0.8230575,0.165544375,1.59285000000005,97.216335,52.44542,0,1.03799725,0.423113299559711,0.303584708720547,0.233436321670738
4,1.25,1.6481155,-67.18235,1.1850242,-0.585160275,0.12176575,1.44295000000004,97.226295,48.6714525,0,1.1445475,0.397777372716242,0.316945092039723,0.215489472078603
4,1.75,0.501549075,-53.848005,0.68480725,-0.5059765,0.163817925,1.3141,97.2198875,47.2927325,0,1.50062075,0.362408925601709,0.307999371660866,0.238493846588286
4,2.25,1.9215035,-68.29217,-5.249375175,-0.517438625,0.152744925,1.20070000000003,97.21344,58.19403,0,1.30186275,0.399343698362484,0.298670223231423,0.234158045833235
4,2.75,-0.63762185,-60.26744,-9.13952235,-0.5053304,0.135755425,0.828100000000022,97.19236,57.4601275,0,1.28653625,0.390651846740589,0.32290550169005,0.22544275330212
4,3.25,2.041504,-52.7934,0.7660125,-0.640322125,0.0778457,0.61512500000003,97.197745,30.407605,0,1.07938225,0.395140776248173,0.297273539645361,0.201293855339126
4,3.75,2.027682,-63.779875,0.757957875,-0.74464325,0.122595525,0.690400000000035,97.2217425,58.6065775,0,1.18310075,0.391587513055137,0.30606305161319,0.208032903655163
4,4.25,-3.056556,-53.25965,2.26077375,-0.544183825,0.211643625,0.693200000000024,97.23338,60.5817975,0,1.14014,0.373543876482016,0.321933687040774,0.263803614266646
4,4.75,2.350382,-35.16203,-0.936392725,-0.56383475,0.149198625,0.658200000000056,97.22712,60.94383,0,1.144529,0.352470250774044,0.271494966908418,0.192780735385077
