DOY2,HR2,WS,U_SIGMA,V_SIGMA,W_SIGMA,TA,RH,PA,T_SONIC,CO2,H2O,CH4,FC,NEE,H,LE,USTAR,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_A,TS_1_1_1,TS_1_1_2,TS_1_1_3,TS_1_1_A,TS_2_2_1,TS_2_2_2,TS_2_2_3,TS_2_2_4,TS_2_2_5,TS_2_2_6,TS_2_2_A,TS_2_3_1,TS_2_3_2,TS_2_3_3,TS_2_3_4,TS_2_3_5,TS_2_3_6,TS_2_3_A
4,19.25,4.1128,0.698856208,0.440454311,0.2474,-11.163335,30.53395,102.1795,-7.78445,456.5329,1.0919,2329.9678,0.23345,0.23345,-2.8332,-0.01135,0.24,222.846,258.2585,195.0241,165.6833,2.4379,1.27895,2.6796,2.04465,-12.05235,-11.9791,-12.2359,-12.08055,-11.8922,-11.3782,-11.733,-11.7182,-11.826,-11.8117,-11.7103,-11.7609,-11.5072,-11.6929,-12.0053,-11.8859,-11.9614,-11.7669
4,19.75,3.9396,0.651996933,0.432897216,0.2430009905,-11.163335,30.78655,102.2029,-8.9047,456.0541,0.9721,2377.7344,-0.0453,-0.0453,-2.9126,-0.0038,0.22015,222.3525,256.8255,124.3177,105.0319,2.0411,1.21395,2.18005,1.8474,-12.06905,-11.97695,-12.20665,-12.06395,-11.8815,-11.3933,-11.7301,-11.7066,-11.8166,-11.7996,-11.7035,-11.76,-11.4878,-11.6759,-11.9748,-11.8801,-11.9585,-11.7601
4,20.25,3.951,0.676461381,0.4341651185,0.238023364,-11.163335,30.5141,102.21265,-9.37825,455.68265,0.43145,2370.2224,-0.0964,-0.0964,-5.2815,-0.0242,0.22215,221.2735,255.801,70.9421,58.9038,1.78135,0.98735,2.1857,1.71725,-12.06255,-11.98645,-12.21235,-12.07445,-11.8797,-11.4099,-11.71,-11.7074,-11.8227,-11.7902,-11.7063,-11.7565,-11.498,-11.6503,-11.9785,-11.8795,-11.9453,-11.7447
4,20.75,3.8493,0.628049002,0.409267639,0.236854386,-11.163335,29.8373,102.21415,-9.3599,454.4925,0.3665,2311.57215,0.1052,0.1052,-5.4377,-0.0319,0.2279,223.7964,254.9964,30.9968,26.2189,1.3688,0.8634,1.8979,1.3842,-12.0593,-12.0136,-12.2069,-12.0784,-11.8864,-11.4293,-11.7121,-11.7072,-11.81,-11.7887,-11.699,-11.7527,-11.4727,-11.6127,-11.9665,-11.8844,-11.9387,-11.7322
4,21.25,3.967,0.653834842,0.421781518,0.236536933,-11.163335,30.1677,102.2162,-10.5754,455.6539,0.31185,2305.3865,-0.1732,-0.1732,-4.4534,-0.04555,0.2321,223.0042,253.89005,10.4923,9.6403,1.32515,0.83355,1.4791,1.31475,-12.07445,-12.02695,-12.2201,-12.08295,-11.87,-11.4523,-11.6976,-11.7002,-11.8094,-11.7939,-11.7097,-11.7475,-11.4757,-11.6023,-11.9596,-11.8807,-11.9213,-11.7136
4,21.75,3.999,0.622575297,0.4321887755,0.229346899,-11.163335,27.7571,102.23635,-10.7086,459.1004,0.20785,2302.97045,0.2101,0.2101,-6.3541,-0.0453,0.23845,221.7533,253.126,2.4333,3.9855,1.0743,0.628,1.1927,1.1259,-12.0989,-12.0382,-12.2504,-12.1129,-11.8761,-11.4795,-11.6859,-11.7335,-11.8035,-11.7821,-11.7128,-11.7472,-11.4762,-11.5842,-11.9564,-11.889,-11.9129,-11.6982
4,22.25,3.89835,0.6409272,0.417191447,0.252190404,-11.163335,30.0447,102.2617,-11.3323,458.1468,0.1184,2303.4041,-0.0568,-0.0568,-3.20895,-0.0113,0.2291,221.834,252.4335,0.3635,1.9124,0.8022,0.4995,0.9727,0.8738,-12.111,-12.0326,-12.2373,-12.0963,-11.866,-11.5478,-11.7051,-11.726,-11.7896,-11.7918,-11.714,-11.7458,-11.4599,-11.5736,-11.9508,-11.8718,-11.9016,-11.7009
4,22.75,3.837,0.615304803,0.420951304,0.249548029,-11.163335,30.62375,102.2695,-11.6707,459.1267,0.1065,2304.8638,0.0852,0.0852,-5.8728,-0.0081,0.2262,222.121,251.149,0.09245,0.6901,0.6853,0.3635,0.6936,0.6564,-12.1063,-12.0608,-12.235,-12.1303,-11.8557,-11.6625,-11.6897,-11.7454,-11.7944,-11.7959,-11.7106,-11.7449,-11.4668,-11.5631,-11.9535,-11.8828,-11.8994,-11.7016
4,23.25,3.8091,0.629120229,0.430750893,0.245456197,-11.163335,29.9637,102.2827,-11.74915,459.4073,0.0702,2305.8979,0.184,0.184,-2.0704,-0.0137,0.23645,222.833,251.068,0.03725,0.35885,0.3845,0.2545,0.4433,0.0985,-12.1334,-12.0754,-12.2635,-12.1418,-11.8599,-11.6637,-11.7028,-11.7374,-11.7899,-11.8103,-11.7082,-11.7516,-11.4657,-11.5598,-11.9465,-11.8895,-11.8904,-11.7034
4,23.75,3.8449,0.63237647,0.436002762,0.262773512,-11.163335,29.07275,102.27815,-11.9504,459.5766,0.0962,2304.2019,0.01,0.01,-3.736,-0.0156,0.2415,222.0284,250.88985,0.0232,0.17535,0.03395,0.0358,0.00555,-0.0267,-12.14875,-12.08045,-12.26315,-12.1428,-11.8502,-11.7048,-11.7037,-11.7236,-11.7728,-11.8266,-11.7134,-11.7354,-11.4571,-11.5495,-11.926,-11.898,-11.8834,-11.7156
5,0.25,4.6652,0.632455532,0.508886632,0.2797528575,-0.8962999,39.4389,101.8835,7.60185,437.72825,3.7603,2196.57545,0.0146,0.0146,3.0105,0.1667,0.257,286.4821,300.845,12.1929,4.3805,5.5534,3.4392,7.4811,5.6359,-5.4912,-5.4774,-4.9916,-5.4051,-6.8923,-3.35775,-4.86335,-5.92385,-6.36855,-5.2533,-5.6107,-7.39505,-5.1031,-5.7299,-6.6658,-6.92405,-6.33695,-6.3387
5,0.75,4.45775,0.650422684,0.5429067055,0.265926413,-0.8284665,39.5418,101.8842,7.5107,438.44915,3.6286,2210.5869,0.1581,0.1581,3.0724,0.0302,0.2449,286.0746,299.989,10.8857,3.6043,4.9272,3.1631,7.0945,5.1023,-5.4921,-5.4769,-4.9885,-5.4164,-6.89105,-3.43875,-4.89665,-5.9145,-6.36475,-5.27505,-5.6102,-7.389,-5.11295,-5.7154,-6.66025,-6.91885,-6.3286,-6.3174
5,1.25,4.5477,0.651536645,0.551773333,0.2779384785,-0.8811667,39.1336,101.8835,7.3413,438.3641,3.6161,2214.98575,0.10365,0.10365,3.5349,0.02685,0.2447,285.766,299.978,10.7909,3.7737,4.2621,3.014,6.7179,4.8706,-5.5016,-5.4723,-4.9878,-5.4292,-6.87575,-3.52805,-4.93215,-5.9089,-6.37255,-5.29715,-5.61125,-7.3782,-5.1201,-5.7045,-6.64815,-6.91,-6.3341,-6.3064
5,1.75,4.3079,0.649230314,0.5456,0.2681416885,-1.128233,38.2413,101.8841,7.3269,435.7921,3.7108,2220.4331,-0.066,-0.066,1.18455,0.0373,0.2508,285.43,299.658,12.2691,4.7672,4.1014,2.8814,6.3502,4.6373,-5.5181,-5.4796,-4.9882,-5.4278,-6.8668,-3.62385,-4.9301,-5.9049,-6.37745,-5.32705,-5.60875,-7.3751,-5.1257,-5.7076,-6.6401,-6.89895,-6.3275,-6.30245
5,2.25,4.24515,0.6338622805,0.543323108,0.270814918,-1.3682,39.38065,101.8845,7.22485,437.42585,3.7243,2217.5952,0.0539,0.0539,1.2211,0.0149,0.2571,285.729,299.473,18.47975,6.91685,3.9055,2.7518,5.7899,4.6546,-5.533,-5.4842,-4.9948,-5.3954,-6.8608,-3.71085,-4.93505,-5.89845,-6.3751,-5.35375,-5.6085,-7.3795,-5.1344,-5.7077,-6.6337,-6.8873,-6.3282,-6.30205
5,2.75,4.403,0.638748777,0.5783460765,0.2665381795,-1.5085,39.51615,101.8883,7.15255,438.2024,3.7183,2192.69425,-0.1142,-0.1142,1.77985,0.0234,0.2485,285.374,299.406,25.9083,11.3753,3.6655,2.7104,5.3109,4.2516,-5.5403,-5.4821,-5.0018,-5.3632,-6.8583,-3.76265,-4.96265,-5.89005,-6.383,-5.3846,-5.61,-7.3793,-5.15605,-5.7027,-6.62795,-6.8814,-6.3287,-6.2976
5,3.25,4.6164,0.658103335,0.579588837,0.2842118005,-1.7503,38.9768,101.8842,6.97975,436.3293,3.78695,2191.9789,-0.0134,-0.0134,2.9951,0.2188,0.25955,284.943,299.625,39.7298,20.0479,3.4016,2.5963,4.9205,3.8963,-5.5414,-5.4855,-5.021,-5.3421,-6.85565,-3.7984,-4.9808,-5.87835,-6.39175,-5.39945,-5.6203,-7.37315,-5.1613,-5.69825,-6.6281,-6.8841,-6.3195,-6.2946
5,3.75,4.5739,0.6741,0.5533082305,0.291032644,-1.9132,39.3779,101.8851,6.942,437.226,4.0007,2195.41915,-0.0423,-0.0423,4.9541,0.35905,0.2497,285.347,299.322,59.2607,33.7737,3.4202,2.4645,4.7269,3.6987,-5.5407,-5.488,-5.04,-5.3184,-6.86845,-3.85095,-5.00875,-5.87205,-6.3984,-5.40715,-5.6355,-7.36085,-5.17065,-5.697,-6.61525,-6.87385,-6.32315,-6.29645
5,4.25,4.6232,0.6867191945,0.54249424,0.281069386,-2.1484,39.2107,101.8861,6.8593,437.24465,4.0083,2192.1523,-0.03385,-0.03385,5.9529,0.6407,0.2579,284.568,299.026,86.29865,53.65075,3.249,2.4472,4.4211,3.5069,-5.5445,-5.4951,-5.0557,-5.3789,-6.87925,-3.9136,-5.0378,-5.88095,-6.4001,-5.4285,-5.6496,-7.3649,-5.16235,-5.68985,-6.6142,-6.8672,-6.3226,-6.294
5,4.75,4.6699,0.696090764,0.553082272,0.297991588,-2.3573,39.7074,101.8857,6.5197,437.0221,3.9211,2208.3065,-0.0347,-0.0347,8.0553,0.4363,0.2614,285.371,299.358,122.934,86.5799,3.0559,2.4639,4.247,3.385,-5.5615,-5.5383,-5.0627,-5.4556,-6.88945,-4.00365,-5.06065,-5.86955,-6.4163,-5.43935,-5.66225,-7.3626,-5.16165,-5.69125,-6.61,-6.8635,-6.32115,-6.2926
5,5.25,4.6322,0.674314467,0.5683182985,0.297738077,-2.533734,39.0191,101.89205,6.49155,437.81745,3.9911,2192.6616,0.17095,0.17095,11.4819,0.3894,0.27395,286.2841,299.513,170.8406,128.5139,3.0587,2.4594,4.2115,3.3511,-5.6126,-5.5771,-5.0657,-5.4528,-6.899,-4.0855,-5.0834,-5.8756,-6.41755,-5.4477,-5.6663,-7.3512,-5.15635,-5.6884,-6.60285,-6.84995,-6.3135,-6.29365
5,5.75,4.73635,0.6881494775,0.5895337125,0.312089731,-2.743367,38.3286,101.8854,6.40625,438.623,3.986,2195.36925,-0.1165,-0.1165,11.1214,0.99275,0.27,285.65,300.583,231.86245,174.0843,3.1136,2.5194,4.1816,3.4103,-5.6664,-5.5784,-5.0746,-5.4543,-6.89575,-4.15635,-5.11795,-5.87575,-6.41575,-5.4601,-5.67405,-7.35025,-5.15575,-5.68815,-6.5816,-6.85685,-6.3219,-6.294
5,6.25,4.59925,0.673312623,0.5690973795,0.2934,-2.855334,38.6246,101.8833,6.18475,439.1399,4.0083,2202.7738,0.08585,0.08585,13.8497,2.6998,0.2839,286.364,301.758,307.35,229.1196,3.1529,2.4693,4.2544,3.587,-5.7025,-5.5974,-5.0861,-5.4568,-6.8891,-4.2187,-5.154,-5.88505,-6.42955,-5.46015,-5.6767,-7.3445,-5.15415,-5.68715,-6.5749,-6.8514,-6.3246,-6.2962
5,6.75,4.5689,0.6734249175,0.5646627935,0.3065,-2.951667,38.2513,101.8841,6.1232,438.44905,4.0101,2207.00485,0.0055,0.0055,15.8827,3.31005,0.2868,286.717,301.766,371.92845,295.8879,3.2002,2.6552,4.3894,3.5927,-5.7237,-5.6534,-5.0921,-5.4672,-6.89225,-4.2534,-5.17775,-5.8798,-6.4326,-5.47135,-5.6849,-7.3448,-5.1639,-5.6887,-6.56895,-6.86,-6.31985,-6.29485
5,7.25,4.6765,0.668655367,0.5882141095,0.3203903775,-3.0961,38.3256,101.8832,5.8495,437.5154,4.02,2204.9805,0.0236,0.0236,18.75635,2.44295,0.2781,286.902,302.36,458.2819,366.7275,3.4549,2.9292,4.6638,3.7999,-5.7179,-5.694,-5.1026,-5.4751,-6.8844,-4.2783,-5.1952,-5.88885,-6.4386,-5.47425,-5.69175,-7.3388,-5.17945,-5.69595,-6.5645,-6.85895,-6.3188,-6.29875
5,7.75,4.8216,0.6976,0.5896566375,0.305450443,-3.294999,37.6624,101.8827,5.8221,438.40115,4.0385,2209.4502,0.0377,0.0377,26.08355,3.7544,0.2877,284.767,303.276,552.15655,428.2745,3.9601,3.2366,4.8833,4.3625,-5.7313,-5.6963,-5.1035,-5.4514,-6.87275,-4.28005,-5.19615,-5.8865,-6.4419,-5.48335,-5.6967,-7.33645,-5.1987,-5.70185,-6.56,-6.8591,-6.3164,-6.3014
5,8.25,4.96605,0.715680825,0.620725382,0.3256531805,-3.446399,37.2351,101.8836,5.55565,438.4406,4.0342,2207.2913,-0.0284,-0.0284,28.53895,6.1136,0.29425,286.169,305.096,644.83295,493.4457,4.8084,3.3106,5.4179,5.0131,-5.6593,-5.6243,-5.1094,-5.4644,-6.86775,-4.2738,-5.19955,-5.8956,-6.4443,-5.4858,-5.7002,-7.33405,-5.2278,-5.7147,-6.55955,-6.86075,-6.31495,-6.3027
5,8.75,5.06675,0.7213342675,0.60058305,0.332713923,-3.555066,37.2639,101.8844,5.46535,437.9193,4.055,2214.6677,-0.07855,-0.07855,31.5811,6.1784,0.2913,286.281,306.533,737.08535,573.19265,5.3397,3.8257,6.1345,5.3043,-5.5882,-5.5946,-5.1223,-5.4626,-6.85725,-4.2245,-5.1958,-5.8942,-6.44295,-5.48135,-5.70795,-7.32615,-5.24335,-5.73495,-6.54955,-6.8586,-6.31185,-6.3062
5,9.25,4.7324,0.689420046,0.63023805,0.3317049515,-3.6812,36.36885,101.883,5.3513,437.6015,4.0936,2206.21165,0.0314,0.0314,37.8106,6.8514,0.29245,286.038,307.569,838.4376,657.2796,5.8431,4.379,6.8272,5.5515,-5.557,-5.6033,-5.1171,-5.4256,-6.8622,-4.1742,-5.19425,-5.89005,-6.4414,-5.4811,-5.71455,-7.32035,-5.265,-5.7499,-6.54865,-6.85705,-6.3083,-6.3103
5,9.75,5.05755,0.719300622,0.626147892,0.335,-3.7789,36.7855,101.88085,5.42345,437.10545,4.09465,2199.7832,-0.0603,-0.0603,33.65775,8.3823,0.3082,286.265,309.739,929.13395,711.22535,6.2422,4.8609,7.2541,6.142,-5.5484,-5.5697,-5.1145,-5.3783,-6.86155,-4.09255,-5.1856,-5.88435,-6.44015,-5.4825,-5.71935,-7.313,-5.27955,-5.77005,-6.54835,-6.8561,-6.30965,-6.31155
5,10.25,4.9735,0.698856208,0.6138810295,0.329393382,-3.857333,37.0036,101.8817,5.3611,436.903,4.1644,2201.2943,0.0326,0.0326,37.4325,8.12655,0.29865,287.561,311.395,994.0087,794.40775,7.4279,5.1885,7.6792,6.8973,-5.5591,-5.5374,-5.1079,-5.3494,-6.8578,-4.01045,-5.152,-5.8855,-6.44245,-5.4727,-5.72295,-7.30915,-5.28815,-5.78015,-6.5478,-6.8663,-6.31385,-6.31215
5,10.75,5.02605,0.6838056115,0.631981012,0.327108545,-3.932333,36.87815,101.8814,5.6037,436.6123,4.1549,2194.158,-0.1185,-0.1185,41.77105,10.86735,0.3218,288.277,311.89,1073.65245,850.5859,8.1946,5.4712,7.9021,7.4359,-5.5535,-5.5416,-5.1188,-5.3223,-6.85205,-3.91165,-5.1433,-5.86855,-6.44555,-5.45715,-5.72665,-7.3039,-5.28775,-5.78465,-6.54355,-6.8644,-6.31705,-6.3132
5,11.25,5.0357,0.701783442,0.62233431,0.3351086,-4.0248,36.66505,101.87955,5.4392,435.59165,4.3225,2186.97975,-0.1966,-0.1966,42.803,10.1396,0.30185,287.256,312.839,1127.50095,877.209,8.7161,5.56685,8.0767,8.0326,-5.5736,-5.5391,-5.1204,-5.3026,-6.84785,-3.80775,-5.1338,-5.8557,-6.44995,-5.44655,-5.72445,-7.289,-5.28355,-5.7861,-6.54015,-6.8655,-6.3057,-6.3134
5,11.75,4.7127,0.6974130855,0.642261629,0.322955105,-2.46054995,36.8022,101.8616,5.6188,435.07685,4.3333,2185.502,-0.088,-0.088,45.8872,12.81365,0.2987,289.092,313.8412,1158.0535,916.28705,8.9945,5.65295,8.4396,8.4852,-5.5743,-5.5418,-5.1191,-5.2871,-6.83825,-3.718,-5.12275,-5.8406,-6.444,-5.43055,-5.71595,-7.29295,-5.27925,-5.79295,-6.5385,-6.8639,-6.3033,-6.3126
5,12.25,4.8681,0.7356,0.6562773095,0.335458333,-0.8962999,36.2947,101.85605,5.4788,434.985,4.5721,2189.2114,-0.2224,-0.2224,47.4219,13.8384,0.30445,289.285,314.6557,1210.239,931.77035,9.5014,5.9286,8.8513,8.9465,-5.5612,-5.5363,-5.1025,-5.284,-6.84005,-3.66215,-5.0941,-5.83065,-6.44555,-5.40805,-5.7065,-7.2758,-5.27145,-5.7916,-6.53725,-6.85825,-6.3002,-6.30735
5,12.75,4.9967,0.732529863,0.6704839025,0.3306,-0.8962999,37.0671,101.838,5.5843,433.4301,4.65595,2188.8716,-0.25725,-0.25725,43.69735,12.86995,0.3116,289.351,315.4608,1207.6255,940.0619,9.7519,6.4236,9.0689,9.4454,-5.5156,-5.5136,-5.1014,-5.2933,-6.54435,-3.6911,-5.0815,-5.8088,-6.445,-5.36705,-5.66735,-7.1274,-5.29575,-5.78995,-6.55145,-6.8595,-6.30655,-6.305
5,13.25,4.98225,0.738657648,0.6308604585,0.331963853,-0.8962999,36.8002,101.84965,5.5545,434.4343,4.4293,2191.2925,-0.20895,-0.20895,44.2467,12.3315,0.2988,289.8074,315.462,1200.9585,933.4939,10.14,6.51085,9.4832,9.7598,-5.5158,-5.5271,-5.096,-5.2818,-6.547,-3.63775,-5.0404,-5.74515,-6.45355,-5.35945,-5.6445,-7.11975,-5.30265,-5.7978,-6.55255,-6.8573,-6.3024,-6.29805
5,13.75,5.1859,0.727461339,0.64826691,0.3309771,-0.8962999,36.9083,101.8299,5.6096,433.9619,4.5462,2196.095,-0.2164,-0.2164,45.5947,13.5467,0.31445,290.1428,316.153,1180.00505,930.2927,10.2121,6.64945,9.4762,9.743,-5.5167,-5.5413,-5.09,-5.2785,-6.52125,-3.5397,-5.01195,-5.741,-6.4541,-5.34225,-5.61975,-7.12525,-5.3008,-5.79105,-6.5419,-6.85485,-6.29885,-6.30095
5,14.25,5.26625,0.7450218935,0.64730172,0.344383507,-0.8962999,36.6131,101.8007,5.8237,434.5591,4.53575,2186.079,-0.182,-0.182,49.2972,11.7461,0.31865,290.108,316.214,1168.8745,904.16445,10.5469,6.703,9.7751,9.964,-5.4699,-5.5243,-5.0751,-5.2691,-6.4981,-3.43075,-5.00045,-5.7375,-6.44795,-5.3002,-5.59945,-7.11305,-5.2898,-5.7856,-6.5403,-6.85785,-6.3006,-6.29785
5,14.75,5.3159,0.776659514,0.6665874725,0.336749165,-0.8962999,36.71685,101.81325,6.0603,434.2993,4.4963,2184.7942,-0.0892,-0.0892,43.6943,11.3104,0.3178,290.2344,315.641,1121.8705,843.00825,10.39865,7.0288,9.9364,10.0505,-5.3942,-5.5079,-5.0701,-5.2679,-6.4653,-3.3415,-4.9936,-5.7305,-6.4501,-5.2702,-5.5434,-7.10745,-5.28135,-5.76905,-6.53285,-6.86105,-6.2885,-6.2921
5,15.25,5.34845,0.7724629815,0.652699616,0.3289206835,-0.8962999,36.2538,101.82285,6.1754,433.5835,4.52695,2184.8513,-0.15075,-0.15075,37.0665,12.4733,0.3119,289.947,315.133,1047.04745,799.13105,10.73355,7.39145,9.9853,10.1455,-5.3823,-5.4934,-5.0623,-5.2613,-6.4208,-3.25525,-4.98155,-5.729,-6.44485,-5.2502,-5.4934,-7.10145,-5.27705,-5.75385,-6.5292,-6.8602,-6.2921,-6.2861
5,15.75,5.4409,0.750333259,0.626817358,0.335008258,-0.8962999,36.04235,101.82215,6.521,432.9879,4.5151,2191.8208,-0.30615,-0.30615,43.02025,12.7676,0.31605,287.111,314.9567,989.35595,730.97425,10.7249,7.3002,10.3087,10.1663,-5.3851,-5.4692,-5.0433,-5.2527,-6.39575,-3.17665,-4.9496,-5.7223,-6.4375,-5.2168,-5.4892,-7.0933,-5.2572,-5.7322,-6.52115,-6.87605,-6.29095,-6.2796
5,16.25,5.4207,0.757891813,0.6644125365,0.328633535,-0.8962999,36.0498,101.8345,6.705,433.11965,4.60245,2183.0256,-0.1111,-0.1111,39.0419,10.164,0.3148,288.348,314.708,891.91045,678.47255,10.6834,7.47,10.2738,10.2271,-5.3797,-5.4857,-5.0354,-5.2413,-6.3273,-3.11065,-4.9346,-5.7142,-6.41995,-5.18325,-5.48915,-7.0792,-5.2472,-5.71445,-6.52075,-6.8751,-6.2849,-6.2711
5,16.75,5.3662,0.7212834375,0.62305698,0.328024389,-0.8962999,36.59985,101.8252,6.7699,433.4949,4.5227,2193.3651,-0.24855,-0.24855,35.7514,8.0962,0.3179,289.022,313.71,819.0926,609.81295,10.50385,7.3682,10.113,10.1927,-5.3313,-5.4346,-5.0196,-5.2161,-6.31535,-3.04615,-4.90985,-5.70265,-6.41225,-5.1503,-5.4851,-7.0722,-5.234,-5.69725,-6.50755,-6.85885,-6.28005,-6.2638
5,17.25,5.4207,0.731436942,0.617656863,0.3210894705,-0.8962999,36.6109,101.7937,7.2176,432.46995,4.5051,2200.0405,-0.15015,-0.15015,31.7049,7.87555,0.3091,288.3023,313.2594,729.64115,531.0189,10.3827,7.4377,10.1251,10.1764,-5.2818,-5.4288,-4.9869,-5.1991,-6.28435,-2.991,-4.8658,-5.69085,-6.40265,-5.13045,-5.4723,-7.05295,-5.21525,-5.67215,-6.50285,-6.8599,-6.27485,-6.26215
5,17.75,5.40305,0.709077213,0.6030753605,0.3174950785,-0.8962999,37.10095,101.8034,7.58065,432.4177,4.5995,2174.7924,-0.19295,-0.19295,30.80975,6.9767,0.29335,288.5607,312.5799,633.45775,471.25395,10.3083,7.3312,10.0624,10.233,-5.253,-5.4087,-4.9846,-5.2018,-6.28055,-2.9525,-4.83845,-5.66,-6.3958,-5.11125,-5.44865,-7.0434,-5.19205,-5.6598,-6.49425,-6.8609,-6.27565,-6.2592
5,18.25,5.1614,0.7108416415,0.574020906,0.312729915,-0.8962999,36.99875,101.794,7.7504,432.88435,4.2449,2174.89475,-0.126,-0.126,25.5613,5.68225,0.2913,290.808,311.577,531.0928,404.93805,10.3571,7.2974,9.7988,10.2264,-5.2512,-5.3806,-4.9748,-5.2013,-6.2801,-2.9245,-4.8081,-5.65975,-6.3763,-5.0987,-5.42105,-7.0385,-5.16415,-5.6453,-6.4792,-6.8514,-6.26365,-6.2557
5,18.75,5.1211,0.719374728,0.5930716345,0.313681131,-0.8962999,37.3492,101.7892,7.8061,433.5453,4.2861,2182.64955,-0.16905,-0.16905,23.84545,4.6613,0.2834,288.618,310.271,452.95715,329.1583,10.2284,6.993,9.6539,10.2142,-5.251,-5.3682,-4.9638,-5.1959,-6.27185,-2.89085,-4.78785,-5.63215,-6.34555,-5.0916,-5.3987,-7.02965,-5.1384,-5.63235,-6.46405,-6.843,-6.2406,-6.25145
5,19.25,5.00835,0.7225800845,0.605144611,0.31336733,-0.8962999,37.6924,101.789,7.8936,433.5539,4.3318,2182.8479,-0.1645,-0.1645,19.1646,4.3022,0.2978,289.441,309.667,371.6426,263.38375,10.0257,6.8647,9.4162,10.0087,-5.2488,-5.3671,-4.9454,-5.1952,-6.2632,-2.8631,-4.77465,-5.6165,-6.32005,-5.0797,-5.3751,-7.0129,-5.1047,-5.6154,-6.44905,-6.8507,-6.22635,-6.251
5,19.75,5.008,0.692314957,0.589787755,0.3008,-0.8962999,37.8933,101.826,8.0925,433.8591,4.2595,2186.9941,0.07265,0.07265,16.6244,3.20705,0.2724,287.6633,309.069,304.45715,206.43235,9.9684,6.7073,9.342,9.9709,-5.218,-5.3663,-4.9376,-5.1905,-6.2529,-2.8411,-4.7615,-5.59165,-6.29895,-5.0799,-5.3557,-7.0053,-5.07115,-5.60675,-6.43305,-6.8324,-6.22065,-6.24705
5,20.25,4.92455,0.713454771,0.604971004,0.2968163935,-0.8962999,37.9737,101.8212,8.2867,434.1152,4.0667,2192.4243,-0.0572,-0.0572,16.93085,1.61195,0.27245,287.656,307.8572,236.878,161.13825,10.0226,6.5954,9.1863,9.8289,-5.2168,-5.3726,-4.9244,-5.1801,-6.24895,-2.84065,-4.7486,-5.55535,-6.2745,-5.0753,-5.3342,-6.9856,-5.03455,-5.59425,-6.41125,-6.8387,-6.19315,-6.2345
5,20.75,4.802,0.69584481,0.5913963965,0.29455,-0.8962999,38.706,101.8163,8.3911,433.2462,4.0442,2208.6606,0.06455,0.06455,11.5717,1.73665,0.2604,287.853,306.967,172.9037,116.7653,9.7135,6.6636,8.9512,9.4114,-5.2256,-5.3464,-4.9183,-5.1781,-6.24145,-2.8725,-4.73795,-5.53835,-6.26035,-5.0663,-5.3241,-6.97185,-5.0094,-5.5847,-6.3903,-6.82585,-6.19245,-6.22195
5,21.25,4.7613,0.663,0.5614249455,0.2837,-0.8962999,39.0086,101.8401,8.5074,432.57625,4.038,2196.8491,-0.2301,-0.2301,10.2416,0.3641,0.26875,287.1962,305.946,125.50985,77.6228,9.2929,5.9427,9.025,9.0821,-5.2066,-5.34,-4.9019,-5.1761,-6.24955,-2.9184,-4.73585,-5.51835,-6.2322,-5.04285,-5.319,-6.9315,-4.97205,-5.5715,-6.37665,-6.82215,-6.18505,-6.21265
5,21.75,4.62835,0.641739768,0.525927752,0.284494322,-0.8962999,39.3879,101.8482,8.2588,433.3621,4.0137,2197.5525,0.07915,0.07915,9.96125,1.0646,0.2538,289.0765,305.57,88.537,48.4461,8.7141,5.6896,8.4393,8.535,-5.1996,-5.3289,-4.8796,-5.1782,-6.2315,-2.9226,-4.7054,-5.4873,-6.21475,-5.02255,-5.31255,-6.9117,-4.93995,-5.56145,-6.3538,-6.81475,-6.1762,-6.2
5,22.25,4.7266,0.6635,0.56841886,0.2782080325,-0.8962999,39.4091,101.8375,8.0812,432.81155,4.0062,2198.81105,-0.0339,-0.0339,7,0.3596,0.26735,288.086,304.321,58.72275,28.252,8.0836,5.2161,8.5154,7.8937,-5.2102,-5.3227,-4.8643,-5.1798,-6.2193,-2.9354,-4.66915,-5.46475,-6.19125,-5.02105,-5.3083,-6.87515,-4.91525,-5.5526,-6.3382,-6.81395,-6.1522,-6.19175
5,22.75,4.4949,0.64210591,0.5867,0.273678644,-0.8962999,38.8649,101.842,8.12115,433.7957,4.0071,2183.3318,-0.09535,-0.09535,4.1543,0.1217,0.2601,287.6492,303.2213,37.02195,16.82325,7.5574,4.7927,8.1653,7.2396,-5.2079,-5.3255,-4.846,-5.1755,-6.2263,-2.9526,-4.643,-5.4644,-6.1663,-5.00525,-5.30515,-6.848,-4.9015,-5.54065,-6.3128,-6.80735,-6.1205,-6.18825
5,23.25,4.5236,0.6532987765,0.5531630965,0.267768557,-0.8962999,39.3339,101.8676,8.0837,434.0026,4.01,2188.4282,-0.026,-0.026,2.5975,0.0615,0.2617,287.47,302.8973,24.78535,9.79415,6.7269,4.1891,8.2198,6.9582,-5.1958,-5.3155,-4.8522,-5.1715,-6.2186,-2.98165,-4.68395,-5.45565,-6.14675,-4.9862,-5.30145,-6.81825,-4.87755,-5.52495,-6.28615,-6.7984,-6.10365,-6.18625
